Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java,34,6,90,212,"6,24",90,319,55,"1,62",10,0,0,0,2,21,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java,3,1,41,43,"14,33",41,44,1,"0,33",1,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java,2,1,32,32,16,32,32,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/HomePage.java,2,1,33,33,"16,5",33,33,0,0,0,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Login.java,38,6,272,737,"19,39",271,1109,310,"8,16",58,7,3,0,11,29,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Logout.java,7,3,48,56,8,41,74,27,"3,86",12,0,0,0,0,21,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,21,7,96,161,"7,67",102,208,34,"1,62",16,0,0,0,2,31,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java,44,7,259,1036,"23,55",209,1631,574,"13,05",120,0,1,0,6,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,8,4,69,85,"10,62",67,101,6,"0,75",2,0,0,0,0,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,26,7,206,603,"23,19",221,755,265,"10,19",212,1,2,0,5,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java,6,2,45,54,9,45,63,2,"0,33",1,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java,9,4,70,84,"9,33",70,94,10,"1,11",3,2,0,0,3,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,37,8,574,1298,"35,08",576,1956,166,"4,49",49,24,3,0,35,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java,32,7,348,562,"17,56",348,762,66,"2,06",12,3,2,0,10,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Reports.java,38,7,495,990,"26,05",493,1566,205,"5,39",96,16,2,0,24,23,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java,39,7,165,332,"8,51",165,447,98,"2,51",17,1,0,0,3,49,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Resources.java,42,7,506,2093,"49,83",506,3455,1199,"28,55",104,24,2,0,28,21,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,39,7,121,429,11,121,696,173,"4,44",32,0,0,0,2,20,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Roles.java,26,7,96,330,"12,69",96,474,132,"5,08",54,1,0,0,1,19,NO
