Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PolicyType.java,1,1,49,49,49,49,49,0,0,0,1,0,0,1,26,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationMode.java,1,1,26,26,26,26,26,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationOperation.java,1,1,26,26,26,26,26,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationTaskExecStatus.java,1,1,42,42,42,42,42,0,0,0,1,0,0,1,24,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ReportExecExportFormat.java,1,1,28,28,28,28,28,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ReportExecStatus.java,1,1,28,28,28,28,28,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SchemaType.java,1,1,43,43,43,43,43,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncPolicySpec.java,1,1,62,62,62,62,62,0,0,0,4,0,0,4,22,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeClientExceptionType.java,2,1,99,100,50,99,101,0,0,0,3,0,1,3,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeLoggerLevel.java,1,1,65,65,65,65,65,0,0,0,2,0,1,2,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeLoggerType.java,1,1,35,35,35,35,35,0,0,0,1,0,0,1,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/TraceLevel.java,1,1,40,40,40,40,40,0,0,0,0,0,0,0,28,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/UserRequestType.java,1,1,27,27,27,27,27,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/WorkflowFormPropertyType.java,1,1,29,29,29,29,29,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/package-info.java,1,1,19,19,19,19,19,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeApplication.java,3,2,174,194,"64,67",175,214,3,1,2,5,0,0,6,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,2,2,83,85,"42,5",83,87,0,0,0,1,0,0,1,23,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeSession.java,4,3,112,114,"28,5",96,116,16,4,15,11,0,1,11,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/Constants.java,2,1,94,96,48,96,98,2,1,2,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java,1,1,50,50,50,50,50,0,0,0,3,0,0,3,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java,3,2,165,178,"59,33",150,191,15,5,15,5,2,0,7,18,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java,1,1,43,43,43,43,43,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,4,2,180,259,"64,75",200,338,52,13,36,8,1,0,9,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,1,1,111,111,111,111,111,0,0,0,4,2,0,6,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,1,1,66,66,66,66,66,0,0,0,1,0,1,1,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java,1,1,113,113,113,113,113,0,0,0,12,0,0,12,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,1,1,40,40,40,40,40,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,1,1,72,72,72,72,72,0,0,0,7,0,0,7,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,2,2,66,68,34,66,70,0,0,0,1,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SortableUserProviderComparator.java,2,2,77,84,42,77,87,4,2,4,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/StatusBean.java,1,1,59,59,59,59,59,0,0,0,5,0,0,5,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java,3,1,184,198,66,184,210,2,"0,67",2,5,0,0,5,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/UserDataProvider.java,2,2,95,103,"51,5",95,111,0,0,0,4,0,0,4,17,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,1,1,102,102,102,102,102,0,0,0,2,0,0,2,29,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,2,2,183,184,92,183,185,0,0,0,4,2,0,8,24,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,5,4,119,187,"37,4",119,228,57,"11,4",15,0,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,1,1,50,50,50,50,50,0,0,0,2,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java,3,2,211,241,"80,33",211,256,15,5,13,1,0,0,5,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java,3,2,54,60,20,54,85,25,"8,33",22,1,0,0,1,22,NO
