Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,BUGGY
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\GcLedgersTest.java,2,1,272,99,49.5,73,104,102,51.0,73,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerLayoutTest.java,0,0,148,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerManagerIteratorTest.java,0,0,43,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerManagerTestCase.java,1,1,89,2,2.0,2,3,1,1.0,1,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestLedgerManager.java,0,0,325,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestZkVersion.java,0,0,65,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreScannableTableAsyncToSyncConverter.java,0,0,59,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreTableAsyncToSyncConverter.java,0,0,131,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\TestMetaStore.java,0,0,648,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestBKStats.java,0,0,43,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestDeathwatcher.java,1,1,60,60,60.0,60,60,60,60.0,60,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestPerChannelBookieClient.java,3,2,285,175,58.333332,159,179,171,57.0,158,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestProtoVersions.java,0,0,113,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorBookieTest.java,2,2,288,3,1.5,1,27,21,10.5,19,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorLedgerCheckerTest.java,2,2,411,24,12.0,23,26,24,12.0,23,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,1,1,321,48,48.0,46,48,48,48.0,46,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AutoRecoveryMainTest.java,1,1,108,39,39.0,34,39,39,39.0,34,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieAutoRecoveryTest.java,1,1,418,1,1.0,1,2,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieLedgerIndexTest.java,0,0,230,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\ReplicationTestUtil.java,0,0,59,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestAutoRecoveryAlongWithBookieServers.java,0,0,99,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestLedgerUnderreplicationManager.java,0,0,762,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestReplicationWorker.java,2,2,599,42,21.0,40,43,41,20.5,40,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\AsyncLedgerOpsTest.java,0,0,258,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BaseTestCase.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java,1,1,532,16,16.0,1,51,21,21.0,11,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieClientTest.java,0,0,243,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java,1,1,400,4,4.0,4,10,2,2.0,1,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieJournalRollingTest.java,0,0,259,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java,0,0,1038,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieZKExpireTest.java,0,0,109,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\CloseTest.java,0,0,100,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConcurrentLedgerTest.java,0,0,185,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java,0,0,118,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConfigurationTest.java,0,0,67,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java,1,1,99,25,25.0,22,25,25,25.0,22,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerDeleteTest.java,0,0,153,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LoopbackClient.java,0,0,120,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerMultiDigestTestCase.java,0,0,64,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerTestCase.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\NIOServerFactoryTest.java,0,0,65,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\PortManager.java,0,0,55,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ReadOnlyBookieTest.java,1,1,223,36,36.0,36,36,36,36.0,36,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\TestBackwardCompat.java,0,0,617,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ZooKeeperUtil.java,1,1,157,10,10.0,10,10,10,10.0,10,YES
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestDiskChecker.java,0,0,96,0,0.0,0,0,0,0.0,0,NO
4.2.2,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestUtils.java,0,0,52,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\HedwigClient.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\api\Client.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\api\MessageHandler.java,0,0,48,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\api\Publisher.java,0,0,89,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\api\Subscriber.java,0,0,380,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java,0,0,138,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java,0,0,142,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java,0,0,191,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java,0,0,46,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\HedwigBenchmark.java,0,0,165,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java,0,0,171,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\data\PubSubData.java,0,0,179,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java,0,0,36,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java,0,0,37,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\NoResponseHandlerException.java,0,0,34,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\ResubscribeException.java,0,0,34,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\ServerRedirectLoopException.java,0,0,38,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\TooManyServerRedirectsException.java,0,0,39,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\AbstractResponseHandler.java,0,0,156,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\CloseSubscriptionResponseHandler.java,0,0,84,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\MessageConsumeCallback.java,0,0,117,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\PubSubCallback.java,0,0,94,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\PublishResponseHandler.java,0,0,71,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\SubscribeResponseHandler.java,0,0,183,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\UnsubscribeResponseHandler.java,0,0,85,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\CleanupChannelMap.java,0,0,183,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\FilterableMessageHandler.java,0,0,70,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HChannel.java,0,0,54,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HChannelManager.java,0,0,160,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigClientImpl.java,0,0,125,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigPublisher.java,0,0,151,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigSubscriber.java,0,0,421,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\NetUtils.java,0,0,219,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\SubscriptionEventEmitter.java,0,0,50,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\VoidCallbackAdapter.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\AbstractHChannelManager.java,0,0,624,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\AbstractSubscribeResponseHandler.java,0,0,377,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ActiveSubscriber.java,1,1,382,9,9.0,5,19,17,17.0,8,YES
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ClientChannelPipelineFactory.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\DefaultServerChannel.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\HChannelHandler.java,0,0,284,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\HChannelImpl.java,0,0,371,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\NonSubscriptionChannelPipelineFactory.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ResubscribeCallback.java,0,0,108,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\WriteCallback.java,0,0,111,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexHChannelManager.java,0,0,319,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscribeResponseHandler.java,0,0,129,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscriptionChannelPipelineFactory.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleHChannelManager.java,0,0,358,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscribeResponseHandler.java,0,0,277,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscriptionChannelPipelineFactory.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\netty\package-info.java,0,0,89,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\ssl\SslClientContextFactory.java,0,0,41,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\client\ssl\SslContextFactory.java,0,0,66,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\conf\AbstractConfiguration.java,0,0,63,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\filter\ClientMessageFilter.java,0,0,24,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\filter\MessageFilterBase.java,0,0,50,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\filter\PipelineFilter.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\filter\ServerMessageFilter.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\Callback.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\CallbackUtils.java,0,0,183,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\ConcurrencyUtils.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\Either.java,0,0,50,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\FileUtils.java,0,0,98,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\HedwigSocketAddress.java,0,0,143,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\Option.java,0,0,43,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\Pair.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\PathUtils.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\SubscriptionListener.java,0,0,44,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\main\java\org\apache\hedwig\util\VarArgs.java,0,0,26,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\test\java\org\apache\hedwig\client\AppTest.java,0,0,51,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\test\java\org\apache\hedwig\util\TestFileUtils.java,0,0,41,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\test\java\org\apache\hedwig\util\TestHedwigSocketAddress.java,0,0,104,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-client\src\test\java\org\apache\hedwig\util\TestPathUtils.java,0,0,54,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\exceptions\PubSubException.java,0,0,254,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\protocol\PubSubProtocol.java,0,0,16883,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\MapUtils.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\MessageIdUtils.java,0,0,153,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\PubSubResponseUtils.java,0,0,68,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\SubscriptionStateUtils.java,0,0,100,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\admin\HedwigAdmin.java,0,0,549,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\admin\console\HedwigCommands.java,0,0,437,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\admin\console\HedwigConsole.java,0,0,1033,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\admin\console\JLineHedwigCompletor.java,0,0,101,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\admin\console\ReadTopic.java,0,0,331,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\data\MessageFormatter.java,0,0,123,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\AbstractBenchmark.java,0,0,106,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\BookieBenchmark.java,0,0,106,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\BookkeeperBenchmark.java,0,0,93,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\FakeBookie.java,0,0,101,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\common\ByteStringInterner.java,0,0,38,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\common\ServerConfiguration.java,0,0,584,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\common\TerminateJVMExceptionHandler.java,0,0,32,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\common\TopicOpQueuer.java,0,0,111,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\common\UnexpectedError.java,0,0,35,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\ChannelEndPoint.java,0,0,90,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryCallback.java,0,0,27,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryEndPoint.java,0,0,28,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryManager.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\FIFODeliveryManager.java,1,1,907,26,26.0,13,30,22,22.0,13,YES
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\BaseHandler.java,0,0,67,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\ChannelDisconnectListener.java,0,0,29,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\CloseSubscriptionHandler.java,0,0,105,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\ConsumeHandler.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\Handler.java,0,0,37,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\NettyHandlerBean.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\NettyHandlerMXBean.java,0,0,31,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\PublishHandler.java,0,0,90,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\SubscribeHandler.java,0,0,223,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\SubscriptionChannelManager.java,0,0,214,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\UnsubscribeHandler.java,0,0,107,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigJMXService.java,0,0,37,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanInfo.java,0,0,27,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanRegistry.java,0,0,48,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\FactoryLayout.java,0,0,166,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\MetadataManagerFactory.java,0,0,213,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\MsMetadataManagerFactory.java,0,0,866,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\SubscriptionDataManager.java,0,0,159,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\TopicOwnershipManager.java,0,0,100,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\TopicPersistenceManager.java,0,0,96,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\meta\ZkMetadataManagerFactory.java,0,0,841,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServer.java,0,0,525,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerBean.java,0,0,83,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerMXBean.java,0,0,63,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerPipelineFactory.java,0,0,76,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\ServerStats.java,0,0,202,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\netty\UmbrellaHandler.java,0,0,155,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\BookkeeperPersistenceManager.java,0,0,1262,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CacheKey.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CacheValue.java,0,0,101,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CancelScanRequest.java,0,0,27,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\Factory.java,0,0,22,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\LocalDBPersistenceManager.java,0,0,489,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\MapMethods.java,0,0,62,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistRequest.java,0,0,59,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistenceManager.java,0,0,99,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistenceManagerWithRangeScan.java,0,0,27,0,0.0,0,0,0,0.0,0,NO
4.2.2,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\RangeScanRequest.java,0,0,77,0,0.0,0,0,0,0.0,0,NO
