PROJECT,TRAINING-RELEASES,TEST-RELEASE,CLASSIFIER,FEATURE-SELECTION,BALANCING,COST-SENSITIVE,%-TRAINING,PRECISION,RECALL,AUC,KAPPA,ACCURACY,TRUE-NEGATIVE,TRUE-POSITIVE,FALSE-POSITIVE,FALSE-NEGATIVE
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_LEARNING,77.24945135332845,0.34234234234234234,0.9743589743589743,0.7703862660944206,0.21544964887161658,52.41157556270097,87.0,76.0,146.0,2.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_THRESHOLD,77.24945135332845,0.29545454545454547,1.0,0.6008583690987125,0.11249194513486144,40.19292604501608,47.0,78.0,186.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,NO_COST_SENSITIVE,69.4499017681729,0.8181818181818182,0.11538461538461539,0.8621382194343568,0.14952047144012598,77.17041800643086,231.0,9.0,2.0,69.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_LEARNING,69.4499017681729,0.6956521739130435,0.41025641025641024,0.7710190381864201,0.4055052886453423,80.70739549839229,219.0,32.0,14.0,46.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_THRESHOLD,69.4499017681729,0.27956989247311825,1.0,0.5686695278969958,0.07395226878805393,35.369774919614144,32.0,78.0,201.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,77.24945135332845,0.8181818181818182,0.11538461538461539,0.8143501705733466,0.14952047144012598,77.17041800643086,231.0,9.0,2.0,69.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,77.24945135332845,0.3148936170212766,0.9487179487179487,0.7003136348629911,0.15437601964306313,46.945337620578776,72.0,74.0,161.0,4.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,77.24945135332845,0.25742574257425743,1.0,0.5171673819742489,0.017522429552251393,27.65273311897106,8.0,78.0,225.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,53.51270553064275,0.8787878787878788,0.3717948717948718,0.8496203367448003,0.43883838899669775,82.95819935691318,229.0,29.0,4.0,49.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,53.51270553064275,0.2508038585209003,1.0,0.6762682953670078,0.0,25.080385852090032,0.0,78.0,233.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,53.51270553064275,0.2508038585209003,1.0,0.5,0.0,25.080385852090032,0.0,78.0,233.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,77.24945135332845,0.9230769230769231,0.3076923076923077,0.8561681523054914,0.3843325791855204,81.9935691318328,231.0,24.0,2.0,54.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,77.24945135332845,0.34234234234234234,0.9743589743589743,0.7703862660944206,0.21544964887161658,52.41157556270097,87.0,76.0,146.0,2.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,77.24945135332845,0.29545454545454547,1.0,0.6008583690987125,0.11249194513486144,40.19292604501608,47.0,78.0,186.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,NO_COST_SENSITIVE,76.48384673178062,0.7096774193548387,0.6285714285714286,0.9674203494347379,0.6275421895283425,92.97124600638978,269.0,22.0,9.0,13.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_LEARNING,76.48384673178062,0.41975308641975306,0.9714285714285714,0.9431140801644399,0.509628565833279,84.66453674121406,231.0,34.0,47.0,1.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_THRESHOLD,76.48384673178062,0.18617021276595744,1.0,0.7248201438848921,0.15448719080492238,51.11821086261981,125.0,35.0,153.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,NO_COST_SENSITIVE,82.24617129892229,0.6410256410256411,0.7142857142857143,0.9680883864337102,0.6323414252153484,92.33226837060703,264.0,25.0,14.0,10.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_LEARNING,82.24617129892229,0.17435897435897435,0.9714285714285714,0.944912641315519,0.13085361672951665,48.242811501597444,117.0,34.0,161.0,1.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_THRESHOLD,82.24617129892229,0.11182108626198083,1.0,0.5,0.0,11.182108626198083,0.0,35.0,278.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,NO_COST_SENSITIVE,65.18353726362625,0.6666666666666666,0.8571428571428571,0.9652106885919836,0.714024668798538,93.61022364217253,263.0,30.0,15.0,5.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_LEARNING,65.18353726362625,0.12962962962962962,1.0,0.9447584789311408,0.03931300202442369,24.920127795527158,43.0,35.0,235.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_THRESHOLD,65.18353726362625,0.12323943661971831,1.0,0.552158273381295,0.025385471506996615,20.447284345047922,29.0,35.0,249.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,NO_COST_SENSITIVE,82.24617129892229,0.6410256410256411,0.7142857142857143,0.9680369989722508,0.6323414252153484,92.33226837060703,264.0,25.0,14.0,10.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_LEARNING,82.24617129892229,0.27419354838709675,0.9714285714285714,0.9369475847893114,0.3067636965463529,70.92651757188499,188.0,34.0,90.0,1.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_THRESHOLD,82.24617129892229,0.22875816993464052,1.0,0.7877697841726619,0.23268375784268916,62.30031948881789,160.0,35.0,118.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,NO_COST_SENSITIVE,76.48384673178062,0.7096774193548387,0.6285714285714286,0.9674203494347379,0.6275421895283425,92.97124600638978,269.0,22.0,9.0,13.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_LEARNING,76.48384673178062,0.41975308641975306,0.9714285714285714,0.9431140801644399,0.509628565833279,84.66453674121406,231.0,34.0,47.0,1.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_THRESHOLD,76.48384673178062,0.18617021276595744,1.0,0.7248201438848921,0.15448719080492238,51.11821086261981,125.0,35.0,153.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,82.24617129892229,0.6410256410256411,0.7142857142857143,0.9680883864337102,0.6323414252153484,92.33226837060703,264.0,25.0,14.0,10.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,82.24617129892229,0.17435897435897435,0.9714285714285714,0.944912641315519,0.13085361672951665,48.242811501597444,117.0,34.0,161.0,1.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,82.24617129892229,0.11182108626198083,1.0,0.5,0.0,11.182108626198083,0.0,35.0,278.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,65.18353726362625,0.6666666666666666,0.8571428571428571,0.9652106885919836,0.714024668798538,93.61022364217253,263.0,30.0,15.0,5.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,65.18353726362625,0.12962962962962962,1.0,0.9447584789311408,0.03931300202442369,24.920127795527158,43.0,35.0,235.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,65.18353726362625,0.12323943661971831,1.0,0.552158273381295,0.025385471506996615,20.447284345047922,29.0,35.0,249.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0 4.2.1",4.2.2,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,82.24617129892229,0.6410256410256411,0.7142857142857143,0.9680369989722508,0.6323414252153484,92.33226837060703,264.0,25.0,14.0,10.0
